explicit,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_name,Length (ln s)
False,Help!,0.552,0.734,6.0,-7.126,0.0,0.0291,0.221,0.0,0.116,0.846,94.887,4.0,The Beatles,4.929324004334831
False,Blackbird / Yesterday,0.483,0.107,5.0,-15.465,1.0,0.031,0.828,0.0,0.092,0.195,94.371,4.0,The Beatles,5.023827887882239
False,Strawberry Fields Forever,0.383,0.558,11.0,-10.319,1.0,0.0514,0.0303,3.98e-05,0.555,0.207,102.508,4.0,The Beatles,5.605706473491857
False,Within You Without You / Tomorrow Never Knows,0.231,0.518,5.0,-10.146,1.0,0.0423,0.131,2.95e-05,0.365,0.0718,127.116,4.0,The Beatles,5.234493256824516
False,Lucy In The Sky With Diamonds,0.366,0.368,2.0,-9.397,1.0,0.0274,0.0497,0.0,0.416,0.367,97.211,4.0,The Beatles,5.523199405815966
False,Octopus's Garden,0.485,0.627,1.0,-9.702,0.0,0.0416,0.0737,1.14e-05,0.338,0.359,92.163,4.0,The Beatles,5.2914689697191974
False,Lady Madonna,0.674,0.688,11.0,-8.584,0.0,0.0337,0.0506,0.0295,0.129,0.774,109.347,4.0,The Beatles,5.174492993707941
False,Here Comes The Sun / The Inner Light,0.503,0.526,2.0,-10.485,1.0,0.037,0.0573,0.00487,0.418,0.301,128.697,4.0,The Beatles,5.553447837799802
False,Come Together / Dear Prudence / Cry Baby Cry,0.5,0.36,9.0,-11.695,0.0,0.0461,0.133,0.0836,0.125,0.243,164.28,4.0,The Beatles,5.653618367058619
False,Revolution,0.507,0.855,1.0,-7.63,1.0,0.063,0.0294,0.00015,0.272,0.817,120.913,4.0,The Beatles,5.316255511679049
False,Back In The U.S.S.R,0.533,0.937,2.0,-7.51,1.0,0.0397,0.00173,0.000103,0.185,0.862,142.399,4.0,The Beatles,5.039501299775368
False,While My Guitar Gently Weeps,0.417,0.163,5.0,-14.445,1.0,0.0369,0.676,0.000211,0.112,0.216,122.61,4.0,The Beatles,5.423878959522054
False,A Day In The Life,0.322,0.394,4.0,-12.798,0.0,0.0335,0.364,0.000282,0.163,0.192,78.513,4.0,The Beatles,5.730722965378454
False,Hey Jude,0.462,0.632,5.0,-7.438,1.0,0.0248,0.091,0.0,0.397,0.585,74.268,4.0,The Beatles,5.475852486608031
False,Sgt. Pepper's Lonely Hearts Club Band - Reprise,0.607,0.863,5.0,-5.469,1.0,0.0315,0.00222,0.0167,0.325,0.912,118.472,4.0,The Beatles,4.407743113178518
False,All You Need Is Love,0.372,0.532,7.0,-7.968,1.0,0.0314,0.232,0.0,0.0951,0.727,102.627,4.0,The Beatles,5.393832070890338
False,The Fool On The Hill,0.485,0.321,4.0,-12.156,0.0,0.0285,0.57,0.0,0.271,0.369,144.531,4.0,The Beatles,5.3457446977203995
False,Girl,0.645,0.363,0.0,-10.702,0.0,0.0266,0.599,0.0,0.0964,0.665,96.488,4.0,The Beatles,5.092166124734596
False,A Beginning - Anthology 3 Version,0.264,0.293,0.0,-16.498,1.0,0.0377,0.958,0.942,0.338,0.033,90.588,3.0,The Beatles,3.911222685257377
False,Happiness Is A Warm Gun - Anthology 3 Version,0.679,0.162,5.0,-12.774,1.0,0.0561,0.891,8.42e-06,0.0718,0.337,128.43,3.0,The Beatles,4.904882108761189
False,Helter Skelter - Anthology 3 Version,0.632,0.335,2.0,-11.071,1.0,0.0561,0.586,0.0111,0.089,0.565,127.766,4.0,The Beatles,5.6273333024927945
False,Mean Mr. Mustard - Anthology 3 Version,0.687,0.338,8.0,-14.329,1.0,0.0325,0.791,0.0,0.0697,0.703,105.374,4.0,The Beatles,4.769556870145679
False,Polythene Pam - Anthology 3 Version,0.702,0.47,8.0,-12.168,1.0,0.0638,0.722,0.0,0.0639,0.97,167.809,4.0,The Beatles,4.457910707198559
False,Glass Onion - Demo / Anthology 3 Version,0.77,0.157,4.0,-14.22,1.0,0.067,0.78,0.0,0.449,0.7,113.604,4.0,The Beatles,4.710133622820554
False,Junk - Anthology 3 Version,0.513,0.0796,8.0,-15.225,1.0,0.0324,0.905,0.0103,0.105,0.3,93.419,3.0,The Beatles,4.975353479951616
False,Piggies - Anthology 3 Version,0.586,0.209,2.0,-10.015,1.0,0.0322,0.897,0.0,0.0852,0.435,90.066,4.0,The Beatles,4.795790545596741
False,Honey Pie - Anthology 3 Version,0.676,0.367,2.0,-13.503,1.0,0.136,0.373,0.0,0.0856,0.77,78.826,4.0,The Beatles,4.370118513599509
False,Don't Pass Me By - Anthology 3 Version,0.599,0.872,0.0,-6.278,1.0,0.0315,0.608,0.0,0.124,0.961,85.553,4.0,The Beatles,5.088910286435111
False,"Ob-La-Di, Ob-La-Da - Anthology 3 Version",0.622,0.838,9.0,-5.783,1.0,0.0327,0.236,0.0,0.24,0.936,121.691,4.0,The Beatles,5.170029346246506
False,Good Night - Anthology 3 Version,0.443,0.151,7.0,-17.329,1.0,0.0383,0.97,0.000316,0.382,0.374,132.849,4.0,The Beatles,5.064030710809006
False,Cry Baby Cry - Anthology 3 Version,0.579,0.46,9.0,-9.703,0.0,0.0314,0.572,0.0,0.0628,0.646,75.078,4.0,The Beatles,5.114875182085379
False,Blackbird - Anthology 3 Version,0.66,0.139,7.0,-13.817,1.0,0.0352,0.885,0.0,0.102,0.423,92.742,3.0,The Beatles,4.93178687297854
False,Sexy Sadie - Anthology 3 Version,0.576,0.386,7.0,-9.971,1.0,0.03,0.287,0.0,0.117,0.251,129.894,4.0,The Beatles,5.507714872390129
False,While My Guitar Gently Weeps - Anthology 3 Version,0.592,0.0871,5.0,-17.016,1.0,0.0382,0.863,4.84e-06,0.0636,0.211,122.708,4.0,The Beatles,5.3354204544995385
False,Hey Jude - Anthology 3 Version,0.46,0.449,5.0,-9.207,1.0,0.0264,0.766,2.17e-06,0.0909,0.74,76.594,4.0,The Beatles,5.564930284997185
False,Not Guilty - Anthology 3 Version,0.47,0.635,9.0,-7.942,1.0,0.0989,0.0348,0.00149,0.786,0.621,117.219,4.0,The Beatles,5.310507760842075
False,Mother Nature's Son - Anthology 3 Version,0.661,0.0875,2.0,-15.4,1.0,0.042,0.749,0.000203,0.172,0.378,84.035,4.0,The Beatles,5.2848926570252805
False,Glass Onion - Take 33 / Anthology 3 Version,0.624,0.737,9.0,-7.876,0.0,0.051,0.00305,0.0124,0.628,0.91,120.709,4.0,The Beatles,4.855563078674362
False,Rocky Raccoon - Anthology 3 Version,0.611,0.29,7.0,-11.052,1.0,0.0548,0.689,0.0,0.361,0.648,75.926,4.0,The Beatles,5.531807209916391
False,What's The New Mary Jane - Anthology 3 Version,0.288,0.436,2.0,-12.073,1.0,0.0595,0.763,0.000502,0.118,0.146,83.861,4.0,The Beatles,5.919788615145543
False,Step Inside Love / Los Paranoias - Medley / Anthology 3 Version,0.644,0.319,7.0,-12.381,1.0,0.154,0.562,7.73e-05,0.261,0.749,132.19,1.0,The Beatles,5.016663753034544
False,I'm So Tired - Anthology 3 Version,0.618,0.386,9.0,-9.958,1.0,0.107,0.624,3.9e-06,0.106,0.67,142.925,4.0,The Beatles,4.901318815778032
False,I Will - Anthology 3 Version,0.676,0.163,5.0,-14.674,1.0,0.0316,0.888,8.72e-05,0.108,0.856,99.087,4.0,The Beatles,4.748057673536639
False,Why Don't We Do It In The Road? - Anthology 3 Version,0.806,0.201,7.0,-12.98,1.0,0.0474,0.723,0.0,0.152,0.529,92.608,4.0,The Beatles,4.907050977839686
False,Julia - Anthology 3 Version,0.615,0.195,4.0,-16.64,0.0,0.0381,0.631,0.0413,0.112,0.642,135.236,4.0,The Beatles,4.789822358120328
False,I've Got A Feeling - Anthology 3 Version,0.497,0.773,9.0,-7.484,1.0,0.0558,0.357,0.0,0.495,0.57,168.316,4.0,The Beatles,5.1315541486699345
False,She Came In Through The Bathroom Window - Anthology 3 Version,0.718,0.308,2.0,-11.324,1.0,0.0387,0.183,0.0,0.246,0.473,71.574,4.0,The Beatles,5.37928426241269
False,Dig A Pony - Anthology 3 Version,0.457,0.509,11.0,-8.996,0.0,0.0336,0.689,1.4e-06,0.214,0.434,116.82,3.0,The Beatles,5.554249450361825
False,Two Of Us - Anthology 3 Version,0.716,0.492,7.0,-12.56,1.0,0.0361,0.338,2.82e-06,0.113,0.664,109.809,4.0,The Beatles,5.333621767104268
False,For You Blue - Anthology 3 Version,0.758,0.521,2.0,-10.41,1.0,0.0583,0.494,0.0072,0.131,0.646,128.418,4.0,The Beatles,4.961164898621959
False,Teddy Boy - Anthology 3 Version,0.678,0.434,2.0,-11.51,1.0,0.104,0.494,0.0,0.175,0.766,73.872,4.0,The Beatles,5.290552296272786
False,"Rip It Up / Shake, Rattle And Roll / Blue Suede Shoes - Medley / Anthology 3 Version",0.395,0.841,9.0,-7.328,1.0,0.191,0.0691,7.12e-05,0.129,0.726,156.215,4.0,The Beatles,5.251225759014186
False,The Long And Winding Road - Anthology 3 Version,0.459,0.42,3.0,-8.244,1.0,0.0279,0.775,0.0,0.0777,0.346,134.599,4.0,The Beatles,5.4017174618369665
False,Oh! Darling - Anthology 3 Version,0.455,0.44,9.0,-8.638,1.0,0.043,0.405,0.0,0.225,0.447,169.055,3.0,The Beatles,5.511329770662788
False,All Things Must Pass - Anthology 3 Version,0.492,0.231,9.0,-13.476,1.0,0.0368,0.972,6.16e-06,0.229,0.61,93.232,3.0,The Beatles,5.220285552338983
False,"Mailman, Bring Me No More Blues - Anthology 3 Version",0.735,0.463,9.0,-11.293,1.0,0.0298,0.0923,0.00125,0.0681,0.764,90.612,4.0,The Beatles,4.7535901911063645
False,Get Back - Anthology 3 Version,0.659,0.676,2.0,-8.286,1.0,0.0396,0.0938,0.000483,0.0997,0.557,126.543,3.0,The Beatles,5.239347312678821
False,Old Brown Shoe - Anthology 3 Version,0.486,0.62,0.0,-8.19,1.0,0.0268,0.84,5.67e-05,0.125,0.591,140.92,3.0,The Beatles,5.208901282384483
False,Octopus's Garden - Anthology 3 Version,0.633,0.687,1.0,-8.187,0.0,0.0284,0.0183,0.000168,0.0918,0.86,93.08,4.0,The Beatles,5.131867190404497
False,Maxwell's Silver Hammer - Anthology 3 Version,0.798,0.374,2.0,-10.09,1.0,0.0746,0.761,0.00155,0.369,0.784,128.973,4.0,The Beatles,5.437326851985422
False,Something - Anthology 3 Version,0.444,0.204,9.0,-12.049,1.0,0.0286,0.977,0.00163,0.0964,0.169,140.289,4.0,The Beatles,5.2931037994951495
False,Come Together - Anthology 3 Version,0.63,0.323,9.0,-13.289,0.0,0.149,0.159,0.0245,0.102,0.472,168.296,4.0,The Beatles,5.3957480238228
False,Come And Get It - Anthology 3 Version,0.603,0.536,4.0,-7.934,1.0,0.0273,0.00186,0.000503,0.129,0.545,89.166,4.0,The Beatles,5.010721957007584
False,Ain't She Sweet - Anthology 3 Version,0.81,0.502,4.0,-10.399,1.0,0.0541,0.0805,0.0564,0.177,0.685,121.466,4.0,The Beatles,4.855773250198451
False,Because - Anthology 3 Version,0.285,0.119,2.0,-13.644,1.0,0.0407,0.944,0.0,0.0842,0.0901,130.65,4.0,The Beatles,4.967866962245318
False,Let It Be - Anthology 3 Version,0.54,0.378,0.0,-11.004,1.0,0.0707,0.857,0.0,0.734,0.615,138.356,4.0,The Beatles,5.502942505608826
False,I Me Mine - Anthology 3 Version,0.35,0.496,9.0,-9.094,0.0,0.074,0.356,0.0,0.26,0.552,184.514,3.0,The Beatles,4.682010849508755
False,The End - Anthology 3 Version,0.384,0.351,9.0,-11.323,1.0,0.0591,0.19,0.841,0.279,0.0712,123.678,4.0,The Beatles,5.163110285026463
False,Real Love - Anthology 2 Version,0.375,0.694,8.0,-7.334,1.0,0.031,0.0458,0.019,0.257,0.405,175.726,4.0,The Beatles,5.4555475854379125
False,Yes It Is - Anthology 2 Version,0.57,0.302,9.0,-8.818,1.0,0.0251,0.802,0.0,0.15,0.376,69.1,4.0,The Beatles,4.703629946107547
False,I'm Down - Take 1 / Anthology 2 Version,0.473,0.795,7.0,-6.991,1.0,0.139,0.631,7.6e-06,0.388,0.688,160.531,4.0,The Beatles,5.156137252751674
False,You've Got To Hide Your Love Away - Take 5 / Anthology 2 Version,0.587,0.275,7.0,-10.634,1.0,0.0431,0.324,0.0,0.218,0.619,86.285,4.0,The Beatles,5.1043259814120745
False,If You've Got Trouble - Anthology 2 Version,0.301,0.842,9.0,-6.261,1.0,0.0409,0.16,0.0,0.113,0.965,144.794,4.0,The Beatles,5.124755332867161
False,That Means A Lot - Anthology 2 Version,0.433,0.813,9.0,-7.096,1.0,0.0432,0.00446,0.00015,0.0546,0.523,124.225,4.0,The Beatles,4.986158158289094
False,Yesterday - Anthology 2 Version,0.643,0.118,10.0,-13.443,1.0,0.0361,0.86,0.0,0.0987,0.325,95.383,4.0,The Beatles,5.0372123089467085
False,It's Only Love - Anthology 2 Version,0.639,0.612,0.0,-6.742,1.0,0.0347,0.397,0.0,0.0989,0.656,114.859,4.0,The Beatles,4.77350268390193
False,"I Feel Fine - Live From The ABC Theatre, Blackpool, UK/1965 / Anthology 2 Version",0.463,0.889,7.0,-6.378,1.0,0.0497,0.025,0.000461,0.673,0.731,91.703,4.0,The Beatles,4.912948960138995
False,"Ticket To Ride - Live From The ABC Theatre, Blackpool, UK/1965 / Anthology 2 Version",0.494,0.915,9.0,-5.382,1.0,0.0762,0.52,4.49e-06,0.969,0.604,123.02,4.0,The Beatles,5.103111157989088
False,"Yesterday - Live From The ABC Theatre, Blackpool, UK/1965 / Anthology 2 Version",0.406,0.605,9.0,-8.557,0.0,0.0589,0.882,0.0,0.964,0.43,93.975,4.0,The Beatles,5.0917051663632655
False,"Help! - Live From The ABC Theatre, Blackpool, UK/1965 / Anthology 2 Version",0.432,0.847,11.0,-5.588,0.0,0.0626,0.388,0.0,0.41,0.474,94.197,4.0,The Beatles,5.16295572861736
False,"Everybody's Trying To Be My Baby - Live From Shea Stadium, New York, USA/1965 / Anthology 2 Version",0.2,0.907,9.0,-5.608,1.0,0.0613,0.264,4.58e-05,0.429,0.653,178.077,4.0,The Beatles,5.107235550484733
False,Norwegian Wood (This Bird Has Flown) - Take 1 / Anthology 2 Version,0.401,0.524,2.0,-7.299,1.0,0.0345,0.113,0.0,0.0295,0.469,175.023,3.0,The Beatles,4.782588072753696
False,I'm Looking Through You - Anthology 2 Version,0.636,0.802,7.0,-7.024,1.0,0.0526,0.0353,1.24e-05,0.415,0.962,75.813,4.0,The Beatles,5.1585954233728994
False,12 Bar Original - Anthology 2 Version,0.6,0.535,9.0,-8.178,1.0,0.0298,0.00154,0.102,0.123,0.566,122.678,4.0,The Beatles,5.165243012322694
False,Tomorrow Never Knows - Take 1 / Anthology 2 Version,0.482,0.847,5.0,-7.159,1.0,0.0634,0.0333,0.887,0.542,0.174,116.496,4.0,The Beatles,5.269573182415045
False,Got To Get You Into My Life - Take 5 / Anthology 2 Version,0.536,0.8,7.0,-7.804,1.0,0.0968,0.476,0.0,0.233,0.317,130.419,4.0,The Beatles,5.160278688499628
False,And Your Bird Can Sing - Take 2 / Anthology 2 Version,0.327,0.676,2.0,-9.007,1.0,0.0368,0.03,0.0164,0.0994,0.822,133.627,4.0,The Beatles,4.893449580007819
False,Taxman - Take 11 / Anthology 2 Version,0.468,0.517,7.0,-9.664,1.0,0.0573,0.0636,0.0,0.258,0.873,132.471,4.0,The Beatles,5.025018031530355
False,Eleanor Rigby - Strings Only / Anthology 2 Version,0.599,0.175,4.0,-15.451,0.0,0.0572,0.844,0.845,0.356,0.291,137.284,4.0,The Beatles,4.83966506649684
False,I'm Only Sleeping - Rehearsal / Instrumental / Anthology 2 Version,0.838,0.133,9.0,-14.151,0.0,0.132,0.641,0.0991,0.136,0.407,104.115,4.0,The Beatles,3.702116457145932
False,I'm Only Sleeping - Take 1 / Anthology 2 Version,0.584,0.47,11.0,-8.585,1.0,0.037,0.896,0.0,0.0357,0.753,114.901,4.0,The Beatles,5.187905223992414
False,"Rock And Roll Music - Live From Nippon Budokan Hall, Tokyo, Japan/1966 / Anthology 2 Version",0.372,0.952,8.0,-5.714,1.0,0.0476,0.0185,0.00103,0.408,0.843,153.324,4.0,The Beatles,4.596603597321965
False,"She's A Woman - Live From Nippon Budokan Hall, Tokyo, Japan/1966 / Anthology 2 Version",0.323,0.875,8.0,-5.887,1.0,0.0676,0.0246,3.04e-05,0.642,0.412,175.55,4.0,The Beatles,5.184700639761069
False,Strawberry Fields Forever - Demo Sequence / Anthology 2 Version,0.722,0.187,1.0,-11.615,1.0,0.051,0.981,7.35e-06,0.108,0.235,96.841,4.0,The Beatles,4.626412952256742
False,Strawberry Fields Forever - Take 1 / Anthology 2 Version,0.605,0.113,0.0,-14.088,1.0,0.0321,0.915,0.000242,0.122,0.153,95.853,1.0,The Beatles,5.039889842937687
False,Strawberry Fields Forever - Take 7 And Edit Piece / Anthology 2 Version,0.425,0.663,2.0,-9.697,1.0,0.431,0.235,0.00684,0.0816,0.316,175.673,4.0,The Beatles,5.536546555280287
False,Penny Lane - Alternate Mix / Anthology 2 Version,0.591,0.548,6.0,-7.831,0.0,0.0326,0.175,0.000181,0.454,0.572,112.813,4.0,The Beatles,5.26103078176202
False,A Day In The Life - Anthology 2 Version,0.429,0.31,4.0,-12.843,0.0,0.0342,0.828,3.12e-05,0.188,0.256,81.35,4.0,The Beatles,5.718910795691784
False,Good Morning Good Morning - Take 8 / Anthology 2 Version,0.693,0.682,2.0,-8.366,1.0,0.0896,0.000947,0.0108,0.367,0.837,121.537,4.0,The Beatles,5.075673690275478
False,Only A Northern Song - Anthology 2 Version,0.421,0.526,9.0,-9.349,1.0,0.0407,0.00636,4.73e-05,0.137,0.707,107.69,4.0,The Beatles,5.09758944722641
False,Being For The Benefit Of Mr Kite! - Takes 1 & 2 / Anthology 2 Version,0.631,0.046,0.0,-20.754,1.0,0.15,0.584,0.0,0.134,0.319,109.365,4.0,The Beatles,4.184596516199127
False,Being For The Benefit Of Mr Kite! - Take 7 / Anthology 2 Version,0.394,0.324,0.0,-12.884,1.0,0.0648,0.489,0.0,0.453,0.665,168.591,3.0,The Beatles,5.03391552763492
False,Lucy In The Sky With Diamonds - Alternate Mix / Anthology 2 Version,0.467,0.533,2.0,-8.692,1.0,0.0481,0.689,0.0,0.14,0.524,135.854,3.0,The Beatles,5.221868194384631
False,"Within You, Without You - Instrumental / Anthology 2 Version",0.39,0.485,5.0,-10.257,1.0,0.0426,0.526,0.321,0.196,0.254,119.632,4.0,The Beatles,5.793175180696489
False,Sgt. Pepper's Lonely Hearts Club Band - Reprise / Anthology 2 Version,0.746,0.81,0.0,-5.563,1.0,0.0452,0.0103,0.00259,0.0391,0.965,119.254,4.0,The Beatles,4.467894649941208
False,You Know My Name (Look Up The Number) - Anthology 2 Version,0.601,0.678,2.0,-8.618,1.0,0.117,0.601,2.95e-05,0.129,0.621,119.574,4.0,The Beatles,5.8382754881085095
False,I Am The Walrus - Take 16 / Anthology 2 Version,0.569,0.936,2.0,-7.757,1.0,0.171,0.4,0.000234,0.284,0.365,86.706,4.0,The Beatles,5.488660828319886
False,The Fool On The Hill - Demo / Anthology 2 Version,0.545,0.22,11.0,-11.6,0.0,0.0281,0.982,0.01,0.106,0.25,77.252,4.0,The Beatles,5.124202046301181
False,Your Mother Should Know - Take 27 / Anthology 2 Version,0.677,0.676,7.0,-8.982,1.0,0.0446,0.724,4.16e-05,0.136,0.437,123.287,4.0,The Beatles,5.205324499698872
False,The Fool On The Hill - Take 4 / Anthology 2 Version,0.46,0.672,2.0,-7.675,0.0,0.0324,0.716,0.0,0.584,0.8,141.451,4.0,The Beatles,5.415033166243997
False,"Hello, Goodbye - Take 16 / Anthology 2 Version",0.468,0.873,0.0,-6.847,1.0,0.037,0.413,4.71e-06,0.516,0.789,99.061,4.0,The Beatles,5.287928589591422
False,Lady Madonna - Alternate Mix / Anthology 2 Version,0.572,0.67,2.0,-6.693,1.0,0.0276,0.513,0.653,0.238,0.734,109.251,4.0,The Beatles,4.956108708074887
False,Across The Universe - Take 2 / Anthology 2 Version,0.488,0.341,2.0,-11.907,1.0,0.0256,0.681,0.0,0.0844,0.463,79.377,4.0,The Beatles,5.357152152268929
False,Free As A Bird - Anthology 1 Version,0.474,0.503,9.0,-9.074,1.0,0.0279,0.0438,0.016,0.153,0.457,72.323,4.0,The Beatles,5.580834875571323
False,Hallelujah I Love Her So - Anthology 1 Version,0.569,0.82,5.0,-7.024,1.0,0.057,0.989,0.915,0.68,0.827,131.028,4.0,The Beatles,4.292826500465449
False,You'll Be Mine - Anthology 1 Version,0.418,0.524,5.0,-7.901,1.0,0.0506,0.989,0.936,0.131,0.616,89.585,3.0,The Beatles,4.594715728084233
False,Cayenne - Anthology 1 Version,0.475,0.548,3.0,-8.583,0.0,0.0311,0.974,0.895,0.262,0.74,143.696,4.0,The Beatles,4.304240753450681
False,My Bonnie - Anthology 1 Version,0.376,0.787,0.0,-8.567,1.0,0.0401,0.591,0.0,0.104,0.648,88.642,4.0,The Beatles,5.087762988011705
False,Ain't She Sweet - Anthology 1 Version,0.495,0.854,4.0,-5.699,1.0,0.0434,0.208,0.0,0.0371,0.819,77.967,4.0,The Beatles,4.892954753187106
False,Cry For A Shadow - Anthology 1 Version,0.514,0.834,0.0,-7.382,1.0,0.034,0.545,0.000154,0.162,0.864,143.809,4.0,The Beatles,4.958359060641992
False,Searchin' - Anthology 1 Version,0.556,0.713,7.0,-6.41,1.0,0.0613,0.492,0.0,0.282,0.715,150.239,4.0,The Beatles,5.191177490990133
False,Three Cool Cats - Anthology 1 Version,0.546,0.708,4.0,-6.299,1.0,0.0351,0.079,0.0,0.372,0.642,140.961,4.0,The Beatles,4.978201630063415
False,The Sheik Of Araby - Anthology 1 Version,0.608,0.811,0.0,-6.235,1.0,0.0289,0.564,0.0,0.145,0.878,93.986,4.0,The Beatles,4.636542876120455
False,Like Dreamers Do - Anthology 1 Version,0.53,0.647,9.0,-7.035,1.0,0.0517,0.264,0.0,0.156,0.848,156.529,4.0,The Beatles,5.046433490448207
False,Hello Little Girl - Anthology 1 Version,0.473,0.669,2.0,-6.994,1.0,0.0639,0.313,0.0,0.169,0.662,76.593,4.0,The Beatles,4.607297920754153
False,Besame Mucho - Anthology 1 Version,0.436,0.567,11.0,-6.446,0.0,0.0635,0.539,0.0,0.296,0.811,76.146,4.0,The Beatles,5.055990995817053
False,Love Me Do - Anthology 1 Version,0.546,0.432,7.0,-6.903,1.0,0.0379,0.333,0.0,0.188,0.655,136.187,4.0,The Beatles,5.0222146603866955
False,How Do You Do It? - Anthology 1 Version,0.728,0.735,7.0,-5.76,1.0,0.0349,0.112,1.87e-06,0.104,0.732,136.596,4.0,The Beatles,4.763199050213001
False,Please Please Me - Anthology 1 Version,0.583,0.687,4.0,-5.429,1.0,0.0325,0.605,0.0,0.0845,0.832,139.74,4.0,The Beatles,4.780467127845082
False,One After 909 - Anthology 1 Version / False Starts,0.513,0.771,11.0,-8.095,1.0,0.0931,0.65,0.0,0.366,0.738,146.551,5.0,The Beatles,4.9643330325290025
False,One After 909 - Anthology 1 Version / Complete,0.541,0.881,11.0,-5.49,1.0,0.0354,0.677,0.0,0.111,0.848,145.154,4.0,The Beatles,5.168965797705035
False,Lend Me Your Comb - Anthology 1 Version,0.665,0.69,4.0,-5.92,1.0,0.0362,0.304,0.000413,0.159,0.928,81.909,4.0,The Beatles,4.69708369453961
False,I'll Get You - Anthology 1 Version,0.512,0.91,8.0,-4.494,0.0,0.0802,0.799,0.0,0.974,0.655,126.895,4.0,The Beatles,4.855360649523874
False,I Saw Her Standing There - Anthology 1 Version,0.517,0.902,9.0,-6.495,1.0,0.0583,0.248,1.04e-05,0.614,0.926,81.152,4.0,The Beatles,5.128080494915099
False,From Me To You - Anthology 1 Version,0.51,0.86,7.0,-6.584,1.0,0.119,0.287,0.0,0.631,0.95,142.744,4.0,The Beatles,4.83097419514378
False,Money (That's What I Want) - Anthology 1 Version,0.592,0.722,9.0,-7.243,1.0,0.0562,0.743,9.43e-05,0.711,0.922,132.052,4.0,The Beatles,5.147883935848157
False,You Really Got A Hold On Me - Anthology 1 Version,0.347,0.529,9.0,-7.708,1.0,0.0334,0.416,0.0,0.883,0.81,77.796,4.0,The Beatles,5.182008244147654
False,Roll Over Beethoven - Anthology 1 Version,0.521,0.937,7.0,-6.375,1.0,0.0645,0.293,2.03e-06,0.911,0.9,90.474,4.0,The Beatles,4.982695247629007
False,"She Loves You - Anthology 1 Version / Live At The Prince Of Wales Theatre, London/1963",0.193,0.923,7.0,-5.609,1.0,0.124,0.27,0.0,0.163,0.483,151.56,4.0,The Beatles,5.137444140959952
False,"Till There Was You - Anthology 1 Version / Live At The Prince Of Wales Theatre, London/1963",0.411,0.818,5.0,-8.561,1.0,0.104,0.713,1.04e-05,0.956,0.534,114.818,4.0,The Beatles,5.160892690636365
False,"Twist And Shout - Anthology 1 Version / Live At The Prince Of Wales Theatre, London/1963",0.263,0.976,2.0,-4.851,1.0,0.0651,0.0931,0.0,0.646,0.403,118.871,4.0,The Beatles,5.2234483356317805
False,This Boy - Anthology 1 Version,0.546,0.653,11.0,-7.033,0.0,0.051,0.579,0.000254,0.929,0.562,70.952,4.0,The Beatles,4.954325931474994
False,I Want To Hold Your Hand - Anthology 1 Version,0.392,0.991,7.0,-5.474,1.0,0.374,0.034,0.00125,0.91,0.571,135.348,4.0,The Beatles,5.057518879995106
False,"Boys, What Was I Thinking... - Anthology 1 Version",0.498,0.963,3.0,-8.682,0.0,0.9,0.763,0.0,0.727,0.472,80.587,3.0,The Beatles,4.8328872627722665
False,Moonlight Bay - Anthology 1 Version,0.297,0.983,9.0,-7.111,0.0,0.136,0.828,0.000927,0.807,0.205,112.227,3.0,The Beatles,3.9098807123561126
False,Can't Buy Me Love - Anthology 1 Version,0.284,0.803,2.0,-5.672,1.0,0.0361,0.0868,0.0,0.292,0.96,173.666,4.0,The Beatles,4.868971878399317
False,All My Loving - Anthology 1 Version,0.261,0.805,0.0,-5.722,0.0,0.0408,0.0436,0.0,0.375,0.858,155.586,4.0,The Beatles,4.936866751509287
False,You Can't Do That - Anthology 1 Version,0.595,0.811,0.0,-5.396,1.0,0.0308,0.0742,0.0,0.138,0.967,126.279,3.0,The Beatles,5.088009829978561
False,And I Love Her - Anthology 1 Version,0.616,0.633,6.0,-6.404,0.0,0.0275,0.275,4.44e-05,0.173,0.857,118.849,4.0,The Beatles,4.7189719736502385
False,A Hard Day's Night - Anthology 1 Version,0.485,0.719,0.0,-5.597,1.0,0.0375,0.0599,0.0,0.134,0.88,132.252,4.0,The Beatles,5.099787156389619
False,I Wanna Be Your Man - Anthology 1 Version,0.419,0.96,9.0,-6.182,1.0,0.174,0.049,0.0,0.378,0.541,95.553,4.0,The Beatles,4.6775559617268145
False,Long Tall Sally - Anthology 1 Version,0.342,0.884,7.0,-5.655,1.0,0.148,0.196,0.0,0.0478,0.744,173.608,4.0,The Beatles,4.656499979709533
False,Boys - Anthology 1 Version,0.39,0.887,4.0,-5.814,1.0,0.144,0.144,0.0,0.33,0.895,145.58,4.0,The Beatles,4.696837374513915
False,Shout - Anthology 1 Version,0.342,0.822,8.0,-5.8,0.0,0.145,0.103,0.0,0.105,0.909,127.971,4.0,The Beatles,4.513054897080286
False,Love Me Do - Single Version / Remastered 2009,0.54,0.472,7.0,-7.704,1.0,0.0322,0.301,5.8e-05,0.203,0.765,142.871,4.0,The Beatles,4.982873476310586
False,From Me To You - Remastered 2009,0.644,0.66,7.0,-8.513,1.0,0.0309,0.613,0.0,0.269,0.966,136.125,4.0,The Beatles,4.763088046784589
False,Thank You Girl - Remastered 2009,0.553,0.71,2.0,-10.492,1.0,0.0314,0.449,1.19e-06,0.0989,0.972,137.717,4.0,The Beatles,4.817050545023591
